,Actual Markup,Ada Boosting,Ada Boosting Log,ElasticNet,ElasticNet Log,Face Value,Gradient Boosting,Gradient Boosting Log,Lasso,Lasso Log,Random Forest,Random Forest Log,Standard,Standard Log
2810,41.555555555555564,432.25564818569853,114.38704108562813,161.98240625424697,145.2786275179297,-0.7472891520499821,181.11600827740494,138.96458446500952,146.30259221978633,124.64673044977684,83.82095238095238,62.808030427120606,148.10879302580344,145.2786275179297
2811,79.92452830188678,281.1688026739415,73.62341399267913,178.62831547061316,45.90652664382411,0.11151988080774108,88.55079232951073,74.42836659582981,116.58953345174598,48.37923711799954,79.92452830188678,79.92452830188684,108.81896498383668,45.90652664382411
2812,43.21100917431192,245.4986969270589,61.61101732876044,15.199949953401372,28.041853863640473,3.55920251996121,45.82473052175342,44.40611744406444,16.75336729212563,26.33664016027622,44.289908256880736,44.194206050511895,16.255849324266308,28.041853863640473
2813,105.55555555555556,357.2516794479639,98.13353396002098,218.34981094745262,134.40177733608007,0.3728965429818307,188.0937878719608,150.69186575778258,201.933335664477,127.44341084462799,108.89652483383051,121.76091879039133,205.78819542486372,134.40177733608007
2814,648.7272727272727,331.7147686457852,98.13353396002098,207.24613456468074,184.99871149862923,-0.49835899759846813,290.1958484632957,124.97119575268475,191.0274153165609,156.55084427138902,763.7097760210805,638.5802495818383,191.08020078545815,184.99871149862923
2815,8.65656565656565,210.94907736350282,1.8452197428877561,274.6778135701586,27.134235995144095,3.0613422110581814,76.18531051407885,2.954564532531147,241.91028173718837,36.16312861600488,37.8857995183117,4.531955931613141,235.75896994155607,27.134235995144095
2816,-14.444444444444443,460.23197812874696,0.9216256549047628,171.2474843457261,53.38494339401799,0.3728965429818307,107.67385383607984,0.3495254947393692,74.08233993772285,71.49182620687071,44.3662573099415,0.021036699912446763,62.720796403590725,53.38494339401799
2817,278.2222222222222,378.472274776879,114.38704108562813,244.52085899002225,206.82849033755423,-0.9713262910563446,248.9184800887429,226.4035887115383,187.59157442898322,182.86526198312188,288.24999999999994,253.17967860158046,185.2698750437636,206.82849033755423
2818,85.71428571428571,372.55769551245163,98.13353396002098,84.83839066966686,80.10466343989546,-0.12496376592119718,104.68502900164299,100.25343871961056,69.41051338253635,93.14953495073003,82.93631323631323,94.61409887056138,67.50677314544623,80.10466343989546
2819,80.30612244897958,331.7147686457852,61.61101732876044,134.97990657854453,76.30895724901333,0.572040666543042,92.5367053347567,63.14982522924362,133.98134286411653,87.29333867221347,80.11428577192123,81.24307286629328,132.16880446716056,76.30895724901333
2820,89.83050847457628,355.79334707942024,77.31019980149891,61.25057995907231,48.69040392892515,-0.39878693581786256,80.89369859332136,57.88153645119986,46.21712968078924,80.27475028263916,87.7407926988266,77.95971248081906,42.41351138619751,48.69040392892515
2821,215.55555555555554,426.15803222444606,114.38704108562813,225.44399190928846,209.62549429537722,-0.7472891520499821,212.43114544102866,218.10705936609983,207.4019183778522,212.56960579266573,301.5555555555556,214.41128408322277,204.78181519867837,209.62549429537722
2822,58.45454545454547,292.9215286273199,61.61101732876044,50.65864136072106,28.003825623108565,0.8707568518848586,57.48965619368958,50.952084304835786,74.3336761278859,29.87406099964432,58.9282469103224,61.112970381769,73.90414499959854,28.003825623108565
2823,129.33333333333331,253.51317741869784,98.13353396002098,240.6098223213176,142.33875693322722,-0.000498688695440195,133.719416153714,113.81113948364519,249.32516676996033,132.55358758125263,116.59861942813129,46.990148685353894,250.1418110549057,142.33875693322722
